design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
riscv32i,grt,5_1_grt,base-p0069,1,post_grt_wns,0.67,,1,0,-3.84,-3.84,91,54.94,d63ae26bc13dd7995364,0.90,2026-09-11T21:54:47
riscv32i,grt,5_1_grt,base-p0069,2,setup_hold,27.19,0.06,500,180,-24.764,0.231,767,54.63,d63ae26bc13dd7995364,1.00,2026-09-11T21:57:57
riscv32i,grt,5_1_grt,base-p0069,2,post_grt_wns,0.69,,1,0,-3.84,-3.84,91,54.63,d63ae26bc13dd7995364,1.00,2026-09-11T21:57:57
riscv32i,grt,5_1_grt,base-p0069,3,setup_hold,27.07,0.06,500,180,-24.764,0.231,767,54.49,d63ae26bc13dd7995364,0.94,2026-09-11T22:01:07
riscv32i,grt,5_1_grt,base-p0069,3,post_grt_wns,0.63,,1,0,-3.84,-3.84,91,54.49,d63ae26bc13dd7995364,0.94,2026-09-11T22:01:07
riscv32i,grt,5_1_grt,base-prof,1,setup_hold,319.87,0.06,1500,231,-24.058,-15.823,860,347.90999999999997,bb03ff2d840ce28fc387,0.89,2026-09-10T23:51:41
riscv32i,grt,5_1_grt,base-prof,1,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,347.90999999999997,bb03ff2d840ce28fc387,0.89,2026-09-10T23:51:41
riscv32i,grt,5_1_grt,base-prof,2,setup_hold,323.31,0.06,1500,231,-24.058,-15.823,860,351.24,bb03ff2d840ce28fc387,0.94,2026-09-11T02:40:41
riscv32i,grt,5_1_grt,base-prof,2,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,351.24,bb03ff2d840ce28fc387,0.94,2026-09-11T02:40:41
riscv32i,grt,5_1_grt,base-prof,3,setup_hold,326.51,0.06,1500,231,-24.058,-15.823,860,354.37,bb03ff2d840ce28fc387,0.86,2026-09-11T02:49:51
riscv32i,grt,5_1_grt,base-prof,3,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,354.37,bb03ff2d840ce28fc387,0.86,2026-09-11T02:49:51
riscv32i,grt,5_1_grt,noclone-prof,1,setup_hold,392.9,0.06,2200,1630,-24.058,-21.238,860,420.5,554bf2ba35a99c9e628b,0.82,2026-09-11T04:09:06
riscv32i,grt,5_1_grt,noclone-prof,1,post_grt_wns,0.69,,1,0,-22.899,-22.899,379,420.5,554bf2ba35a99c9e628b,0.82,2026-09-11T04:09:06
riscv32i,grt,5_1_grt,noclone-prof,2,setup_hold,394.22,0.06,2200,1630,-24.058,-21.238,860,422.16,554bf2ba35a99c9e628b,0.78,2026-09-11T04:19:23
riscv32i,grt,5_1_grt,noclone-prof,2,post_grt_wns,0.74,,1,0,-22.899,-22.899,379,422.16,554bf2ba35a99c9e628b,0.78,2026-09-11T04:19:23
riscv32i,grt,5_1_grt,noclone-prof,3,setup_hold,393.14,0.06,2200,1630,-24.058,-21.238,860,420.9,554bf2ba35a99c9e628b,0.84,2026-09-11T04:29:25
riscv32i,grt,5_1_grt,noclone-prof,3,post_grt_wns,0.73,,1,0,-22.899,-22.899,379,420.9,554bf2ba35a99c9e628b,0.84,2026-09-11T04:29:25
riscv32i,grt,5_1_grt,nogasp-prof,1,setup_hold,237.71,0.06,1300,231,-24.058,-15.823,860,265.7,6ded03cec5b964462ffb,0.87,2026-09-11T03:43:57
riscv32i,grt,5_1_grt,nogasp-prof,1,post_grt_wns,0.74,,1,0,-16.219,-16.219,350,265.7,6ded03cec5b964462ffb,0.87,2026-09-11T03:43:57
riscv32i,grt,5_1_grt,nogasp-prof,2,setup_hold,238.11,0.06,1300,231,-24.058,-15.823,860,266.11,6ded03cec5b964462ffb,0.83,2026-09-11T03:51:24
riscv32i,grt,5_1_grt,nogasp-prof,2,post_grt_wns,0.74,,1,0,-16.219,-16.219,350,266.11,6ded03cec5b964462ffb,0.83,2026-09-11T03:51:24
riscv32i,grt,5_1_grt,nogasp-prof,3,setup_hold,237.52,0.06,1300,231,-24.058,-15.823,860,265.59,6ded03cec5b964462ffb,0.94,2026-09-11T03:58:50
riscv32i,grt,5_1_grt,nogasp-prof,3,post_grt_wns,0.72,,1,0,-16.219,-16.219,350,265.59,6ded03cec5b964462ffb,0.94,2026-09-11T03:58:50
riscv32i,grt,5_1_grt,nopostwns-prof,1,setup_hold,326.0,0.06,1500,231,-24.058,-15.823,860,353.51,8e96a18f50375116e594,0.92,2026-09-11T14:42:46
riscv32i,grt,5_1_grt,nopostwns-prof,2,setup_hold,325.7,0.06,1500,231,-24.058,-15.823,860,353.11,8e96a18f50375116e594,0.89,2026-09-11T14:51:54
riscv32i,grt,5_1_grt,nopostwns-prof,3,setup_hold,326.33,0.06,1500,231,-24.058,-15.823,860,353.67,8e96a18f50375116e594,0.91,2026-09-11T15:00:48
riscv32i,grt,5_1_grt,nounbuf-prof,1,setup_hold,323.31,0.06,1500,231,-24.058,-15.823,860,350.99,bb03ff2d840ce28fc387,0.89,2026-09-11T04:38:16
riscv32i,grt,5_1_grt,nounbuf-prof,1,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,350.99,bb03ff2d840ce28fc387,0.89,2026-09-11T04:38:16
riscv32i,grt,5_1_grt,nounbuf-prof,2,setup_hold,325.16,0.06,1500,231,-24.058,-15.823,860,353.01,bb03ff2d840ce28fc387,0.93,2026-09-11T04:47:10
riscv32i,grt,5_1_grt,nounbuf-prof,2,post_grt_wns,0.74,,1,0,-16.219,-16.219,344,353.01,bb03ff2d840ce28fc387,0.93,2026-09-11T04:47:10
riscv32i,grt,5_1_grt,nounbuf-prof,3,setup_hold,325.67,0.06,1500,231,-24.058,-15.823,860,353.82,bb03ff2d840ce28fc387,0.88,2026-09-11T04:56:04
riscv32i,grt,5_1_grt,nounbuf-prof,3,post_grt_wns,0.74,,1,0,-16.219,-16.219,344,353.82,bb03ff2d840ce28fc387,0.88,2026-09-11T04:56:04
riscv32i,grt,5_1_grt,tns20-prof,1,setup_hold,309.4,0.06,1200,231,-24.058,-15.823,860,337.21,aecf5fb5919e88907f6c,0.97,2026-09-11T02:58:28
riscv32i,grt,5_1_grt,tns20-prof,1,post_grt_wns,0.73,,1,0,-16.219,-16.219,373,337.21,aecf5fb5919e88907f6c,0.97,2026-09-11T02:58:28
riscv32i,grt,5_1_grt,tns20-prof,2,setup_hold,309.83,0.06,1200,231,-24.058,-15.823,860,337.83,aecf5fb5919e88907f6c,0.79,2026-09-11T03:07:22
riscv32i,grt,5_1_grt,tns20-prof,2,post_grt_wns,0.72,,1,0,-16.219,-16.219,373,337.83,aecf5fb5919e88907f6c,0.79,2026-09-11T03:07:22
riscv32i,grt,5_1_grt,tns20-prof,3,setup_hold,310.5,0.06,1200,231,-24.058,-15.823,860,338.37,aecf5fb5919e88907f6c,0.99,2026-09-11T03:16:00
riscv32i,grt,5_1_grt,tns20-prof,3,post_grt_wns,0.74,,1,0,-16.219,-16.219,373,338.37,aecf5fb5919e88907f6c,0.99,2026-09-11T03:16:00
riscv32i,grt,5_1_grt,tns5-prof,1,setup_hold,196.81,0.06,652,231,-24.058,-15.821,860,224.19,2f1bd3a56023da2e5c1e,0.79,2026-09-11T03:23:00
riscv32i,grt,5_1_grt,tns5-prof,1,post_grt_wns,0.66,,1,0,-16.217,-16.217,366,224.19,2f1bd3a56023da2e5c1e,0.79,2026-09-11T03:23:00
riscv32i,grt,5_1_grt,tns5-prof,2,setup_hold,197.95,0.06,652,231,-24.058,-15.821,860,225.45,2f1bd3a56023da2e5c1e,0.96,2026-09-11T03:29:46
riscv32i,grt,5_1_grt,tns5-prof,2,post_grt_wns,0.72,,1,0,-16.217,-16.217,366,225.45,2f1bd3a56023da2e5c1e,0.96,2026-09-11T03:29:46
riscv32i,grt,5_1_grt,tns5-prof,3,setup_hold,197.05,0.06,652,231,-24.058,-15.821,860,224.61,2f1bd3a56023da2e5c1e,0.98,2026-09-11T03:36:31
riscv32i,grt,5_1_grt,tns5-prof,3,post_grt_wns,0.73,,1,0,-16.217,-16.217,366,224.61,2f1bd3a56023da2e5c1e,0.98,2026-09-11T03:36:31
tinyRocket,cts,4_1_cts,base,1,setup_hold,1.07,0.21,0,,,,,24.14,ef01797d52a6eccb5137,0.99,2026-09-10T22:47:17
tinyRocket,floorplan,2_1_floorplan,base,1,floorplan_setup,0.19,,0,,,,,11.49,90cd94701936a955350e,0.85,2026-09-10T22:42:49
tinyRocket,grt,5_1_grt,base,1,setup_hold,0.79,0.28,0,,,,,57.66,efcebf9b105d7d408d18,0.89,2026-09-10T22:49:26
tinyRocket,grt,5_1_grt,base,1,post_grt_wns,0.83,,0,,,,,57.66,efcebf9b105d7d408d18,0.89,2026-09-10T22:49:26
uart,cts,4_1_cts,base,1,setup_hold,2.45,0.0,415,356,-39.8,-22.797,64,7.39,6f53dd1ea897bd76ff80,0.90,2026-09-10T21:17:27
uart,floorplan,2_1_floorplan,base,1,floorplan_setup,0.88,,211,198,-42.905,-29.762,63,2.55,c72992a0e26fec19abb4,0.81,2026-09-10T21:17:03
uart,grt,5_1_grt,base,1,setup_hold,4.71,0.0,374,58,-35.269,-31.011,68,8.65,1aa1b7fcfc33161deea1,0.91,2026-09-10T21:17:37
uart,grt,5_1_grt,base,1,post_grt_wns,0.08,,1,0,-32.967,-32.967,68,8.65,1aa1b7fcfc33161deea1,0.91,2026-09-10T21:17:37
