design,stage,substep,arm,repeat,call,setup_s,hold_s,passes,last_improving_iter,wns_start_ps,wns_end_ps,endpoints,substep_wall_s,result_sha1,loadavg_at_start,recorded_at
riscv32i,full,5_1_grt,base-p0077,1,post_grt_wns,0.71,,1,0,-19.068,-19.068,487,109.28999999999999,080589e1b1e9d5df373a,0.87,2026-09-13T20:10:45
riscv32i,full,2_1_floorplan,base-p0077,2,floorplan_setup,25.83,,1200,1130,-3164.058,-955.716,1259,30.61,eab38dca4c0d6a6d36df,0.90,2026-09-13T22:59:24
riscv32i,full,4_1_cts,base-p0077,2,setup_hold,50.33,0.03,1226,320,-54.055,-4.499,992,63.32,cb1730e72ec80681ddb5,0.90,2026-09-13T22:59:24
riscv32i,full,5_1_grt,base-p0077,2,setup_hold,81.01,0.06,1400,642,-27.207,-15.885,858,109.43,080589e1b1e9d5df373a,0.90,2026-09-13T22:59:24
riscv32i,full,5_1_grt,base-p0077,2,post_grt_wns,0.63,,1,0,-19.068,-19.068,487,109.43,080589e1b1e9d5df373a,0.90,2026-09-13T22:59:24
riscv32i,full,2_1_floorplan,base-p0077,3,floorplan_setup,25.71,,1200,1130,-3164.058,-955.716,1259,30.45,eab38dca4c0d6a6d36df,0.80,2026-09-13T23:08:38
riscv32i,full,4_1_cts,base-p0077,3,setup_hold,50.02,0.03,1226,320,-54.055,-4.499,992,62.91,cb1730e72ec80681ddb5,0.80,2026-09-13T23:08:38
riscv32i,full,5_1_grt,base-p0077,3,setup_hold,80.22,0.06,1400,642,-27.207,-15.885,858,108.93,080589e1b1e9d5df373a,0.80,2026-09-13T23:08:38
riscv32i,full,5_1_grt,base-p0077,3,post_grt_wns,0.68,,1,0,-19.068,-19.068,487,108.93,080589e1b1e9d5df373a,0.80,2026-09-13T23:08:38
riscv32i,grt,5_1_grt,base,1,setup_hold,323.26,0.06,1500,231,-24.058,-15.823,860,351.21,bb03ff2d840ce28fc387,0.94,2026-09-10T22:39:00
riscv32i,grt,5_1_grt,base,1,post_grt_wns,0.72,,1,0,-16.219,-16.219,344,351.21,bb03ff2d840ce28fc387,0.94,2026-09-10T22:39:00
riscv32i,grt,5_1_grt,base-p0067,1,setup_hold,314.5,0.06,1500,231,-24.058,-15.823,860,342.43,bb03ff2d840ce28fc387,0.81,2026-09-11T16:38:47
riscv32i,grt,5_1_grt,base-p0067,1,post_grt_wns,0.71,,1,0,-16.219,-16.219,344,342.43,bb03ff2d840ce28fc387,0.81,2026-09-11T16:38:47
riscv32i,grt,5_1_grt,base-p0067,2,setup_hold,315.45,0.06,1500,231,-24.058,-15.823,860,343.24,bb03ff2d840ce28fc387,0.89,2026-09-11T16:48:00
riscv32i,grt,5_1_grt,base-p0067,2,post_grt_wns,0.68,,1,0,-16.219,-16.219,344,343.24,bb03ff2d840ce28fc387,0.89,2026-09-11T16:48:00
riscv32i,grt,5_1_grt,base-p0067,3,setup_hold,314.8,0.06,1500,231,-24.058,-15.823,860,342.64,bb03ff2d840ce28fc387,0.85,2026-09-11T16:56:59
riscv32i,grt,5_1_grt,base-p0067,3,post_grt_wns,0.7,,1,0,-16.219,-16.219,344,342.64,bb03ff2d840ce28fc387,0.85,2026-09-11T16:56:59
riscv32i,grt,5_1_grt,base-p00670068,1,setup_hold,310.1,0.06,1500,231,-24.058,-15.823,860,337.65999999999997,bb03ff2d840ce28fc387,0.78,2026-09-14T03:48:53
riscv32i,grt,5_1_grt,base-p00670068,1,post_grt_wns,0.69,,1,0,-16.219,-16.219,344,337.65999999999997,bb03ff2d840ce28fc387,0.78,2026-09-14T03:48:53
riscv32i,grt,5_1_grt,base-p00670068,2,setup_hold,313.98,0.06,1500,231,-24.058,-15.823,860,341.73,bb03ff2d840ce28fc387,0.81,2026-09-14T03:58:05
riscv32i,grt,5_1_grt,base-p00670068,2,post_grt_wns,0.69,,1,0,-16.219,-16.219,344,341.73,bb03ff2d840ce28fc387,0.81,2026-09-14T03:58:05
riscv32i,grt,5_1_grt,base-p00670068,3,setup_hold,311.43,0.06,1500,231,-24.058,-15.823,860,339.28,bb03ff2d840ce28fc387,0.85,2026-09-14T04:06:45
riscv32i,grt,5_1_grt,base-p00670068,3,post_grt_wns,0.69,,1,0,-16.219,-16.219,344,339.28,bb03ff2d840ce28fc387,0.85,2026-09-14T04:06:45
riscv32i,grt,5_1_grt,base-p006700680069,1,setup_hold,24.56,0.06,500,180,-24.764,0.231,767,51.99,d63ae26bc13dd7995364,0.85,2026-09-12T00:16:27
riscv32i,grt,5_1_grt,base-p006700680069,1,post_grt_wns,0.62,,1,0,-3.84,-3.84,91,51.99,d63ae26bc13dd7995364,0.85,2026-09-12T00:16:27
riscv32i,grt,5_1_grt,base-p006700680069,2,setup_hold,24.35,0.06,500,180,-24.764,0.231,767,51.51,d63ae26bc13dd7995364,0.89,2026-09-12T00:19:49
riscv32i,grt,5_1_grt,base-p006700680069,2,post_grt_wns,0.7,,1,0,-3.84,-3.84,91,51.51,d63ae26bc13dd7995364,0.89,2026-09-12T00:19:49
riscv32i,grt,5_1_grt,base-p006700680069,3,setup_hold,24.79,0.06,500,180,-24.764,0.231,767,52.26,d63ae26bc13dd7995364,0.86,2026-09-12T00:23:11
riscv32i,grt,5_1_grt,base-p006700680069,3,post_grt_wns,0.63,,1,0,-3.84,-3.84,91,52.26,d63ae26bc13dd7995364,0.86,2026-09-12T00:23:11
riscv32i,grt,5_1_grt,base-p0068,1,setup_hold,324.56,0.06,1500,231,-24.058,-15.823,860,352.40999999999997,bb03ff2d840ce28fc387,0.92,2026-09-11T19:16:02
riscv32i,grt,5_1_grt,base-p0068,1,post_grt_wns,0.7,,1,0,-16.219,-16.219,344,352.40999999999997,bb03ff2d840ce28fc387,0.92,2026-09-11T19:16:02
riscv32i,grt,5_1_grt,base-p0068,2,setup_hold,325.71,0.06,1500,231,-24.058,-15.823,860,354.0,bb03ff2d840ce28fc387,0.88,2026-09-11T19:24:57
riscv32i,grt,5_1_grt,base-p0068,2,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,354.0,bb03ff2d840ce28fc387,0.88,2026-09-11T19:24:57
riscv32i,grt,5_1_grt,base-p0068,3,setup_hold,326.0,0.06,1500,231,-24.058,-15.823,860,354.0,bb03ff2d840ce28fc387,0.85,2026-09-11T19:34:06
riscv32i,grt,5_1_grt,base-p0068,3,post_grt_wns,0.69,,1,0,-16.219,-16.219,344,354.0,bb03ff2d840ce28fc387,0.85,2026-09-11T19:34:06
riscv32i,grt,5_1_grt,base-p0069,1,setup_hold,27.48,0.06,500,180,-24.764,0.231,767,54.94,d63ae26bc13dd7995364,0.90,2026-09-11T21:54:47
riscv32i,grt,5_1_grt,base-p0069,1,post_grt_wns,0.67,,1,0,-3.84,-3.84,91,54.94,d63ae26bc13dd7995364,0.90,2026-09-11T21:54:47
riscv32i,grt,5_1_grt,base-p0069,2,setup_hold,27.19,0.06,500,180,-24.764,0.231,767,54.63,d63ae26bc13dd7995364,1.00,2026-09-11T21:57:57
riscv32i,grt,5_1_grt,base-p0069,2,post_grt_wns,0.69,,1,0,-3.84,-3.84,91,54.63,d63ae26bc13dd7995364,1.00,2026-09-11T21:57:57
riscv32i,grt,5_1_grt,base-p0069,3,setup_hold,27.07,0.06,500,180,-24.764,0.231,767,54.49,d63ae26bc13dd7995364,0.94,2026-09-11T22:01:07
riscv32i,grt,5_1_grt,base-p0069,3,post_grt_wns,0.63,,1,0,-3.84,-3.84,91,54.49,d63ae26bc13dd7995364,0.94,2026-09-11T22:01:07
riscv32i,grt,5_1_grt,base-p0070,1,setup_hold,60.47,0.06,358,107,-20.707,-10.248,519,87.6,5a484d6c9579c49950da,0.90,2026-09-12T04:56:38
riscv32i,grt,5_1_grt,base-p0070,1,post_grt_wns,0.72,,1,0,-11.046,-11.046,156,87.6,5a484d6c9579c49950da,0.90,2026-09-12T04:56:38
riscv32i,grt,5_1_grt,base-p0070,2,setup_hold,60.58,0.06,358,107,-20.707,-10.248,519,87.6,5a484d6c9579c49950da,0.88,2026-09-12T05:01:21
riscv32i,grt,5_1_grt,base-p0070,2,post_grt_wns,0.7,,1,0,-11.046,-11.046,156,87.6,5a484d6c9579c49950da,0.88,2026-09-12T05:01:21
riscv32i,grt,5_1_grt,base-p0070,3,setup_hold,60.23,0.06,358,107,-20.707,-10.248,519,87.34,5a484d6c9579c49950da,0.79,2026-09-12T05:06:04
riscv32i,grt,5_1_grt,base-p0070,3,post_grt_wns,0.73,,1,0,-11.046,-11.046,156,87.34,5a484d6c9579c49950da,0.79,2026-09-12T05:06:04
riscv32i,grt,5_1_grt,base-p0071,1,setup_hold,231.06,0.06,1300,231,-24.058,-15.823,860,259.19,6ded03cec5b964462ffb,0.95,2026-09-12T07:10:52
riscv32i,grt,5_1_grt,base-p0071,1,post_grt_wns,0.69,,1,0,-16.219,-16.219,350,259.19,6ded03cec5b964462ffb,0.95,2026-09-12T07:10:52
riscv32i,grt,5_1_grt,base-p0071,2,setup_hold,231.8,0.06,1300,231,-24.058,-15.823,860,259.71,6ded03cec5b964462ffb,0.90,2026-09-12T07:18:27
riscv32i,grt,5_1_grt,base-p0071,2,post_grt_wns,0.71,,1,0,-16.219,-16.219,350,259.71,6ded03cec5b964462ffb,0.90,2026-09-12T07:18:27
riscv32i,grt,5_1_grt,base-p0071,3,setup_hold,232.05,0.06,1300,231,-24.058,-15.823,860,259.97,6ded03cec5b964462ffb,0.92,2026-09-12T07:26:02
riscv32i,grt,5_1_grt,base-p0071,3,post_grt_wns,0.7,,1,0,-16.219,-16.219,350,259.97,6ded03cec5b964462ffb,0.92,2026-09-12T07:26:02
riscv32i,grt,5_1_grt,base-p0072,1,setup_hold,318.71,0.06,1500,231,-24.058,-15.823,860,347.05,bb03ff2d840ce28fc387,0.96,2026-09-12T09:32:13
riscv32i,grt,5_1_grt,base-p0072,1,post_grt_wns,0.72,,1,0,-16.219,-16.219,344,347.05,bb03ff2d840ce28fc387,0.96,2026-09-12T09:32:13
riscv32i,grt,5_1_grt,base-p0072,2,setup_hold,318.11,0.06,1500,231,-24.058,-15.823,860,346.1,bb03ff2d840ce28fc387,0.98,2026-09-12T09:41:00
riscv32i,grt,5_1_grt,base-p0072,2,post_grt_wns,0.66,,1,0,-16.219,-16.219,344,346.1,bb03ff2d840ce28fc387,0.98,2026-09-12T09:41:00
riscv32i,grt,5_1_grt,base-p0072,3,setup_hold,315.49,0.06,1500,231,-24.058,-15.823,860,343.51,bb03ff2d840ce28fc387,0.87,2026-09-12T09:49:44
riscv32i,grt,5_1_grt,base-p0072,3,post_grt_wns,0.69,,1,0,-16.219,-16.219,344,343.51,bb03ff2d840ce28fc387,0.87,2026-09-12T09:49:44
riscv32i,grt,5_1_grt,base-p0073,1,setup_hold,21.87,0.06,150,107,-20.707,-10.248,519,49.03,1531c34c7c965dfbeb3b,1.00,2026-09-12T11:55:54
riscv32i,grt,5_1_grt,base-p0073,1,post_grt_wns,0.72,,1,0,-11.046,-11.046,231,49.03,1531c34c7c965dfbeb3b,1.00,2026-09-12T11:55:54
riscv32i,grt,5_1_grt,base-p0073,2,setup_hold,21.93,0.06,150,107,-20.707,-10.248,519,49.02,1531c34c7c965dfbeb3b,0.80,2026-09-12T11:59:43
riscv32i,grt,5_1_grt,base-p0073,2,post_grt_wns,0.68,,1,0,-11.046,-11.046,231,49.02,1531c34c7c965dfbeb3b,0.80,2026-09-12T11:59:43
riscv32i,grt,5_1_grt,base-p0073,3,setup_hold,21.72,0.06,150,107,-20.707,-10.248,519,48.85,1531c34c7c965dfbeb3b,0.80,2026-09-12T12:03:18
riscv32i,grt,5_1_grt,base-p0073,3,post_grt_wns,0.73,,1,0,-11.046,-11.046,231,48.85,1531c34c7c965dfbeb3b,0.80,2026-09-12T12:03:18
riscv32i,grt,5_1_grt,base-p0073-K10,1,setup_hold,17.65,0.06,128,107,-20.707,-10.248,519,45.09,1531c34c7c965dfbeb3b,0.94,2026-09-12T03:23:21
riscv32i,grt,5_1_grt,base-p0073-K10,1,post_grt_wns,0.73,,1,0,-11.046,-11.046,231,45.09,1531c34c7c965dfbeb3b,0.94,2026-09-12T03:23:21
riscv32i,grt,5_1_grt,base-p0073-K20,1,setup_hold,22.02,0.06,150,107,-20.707,-10.248,519,49.4,1531c34c7c965dfbeb3b,0.94,2026-09-12T03:44:30
riscv32i,grt,5_1_grt,base-p0073-K20,1,post_grt_wns,0.72,,1,0,-11.046,-11.046,231,49.4,1531c34c7c965dfbeb3b,0.94,2026-09-12T03:44:30
riscv32i,grt,5_1_grt,base-p0073-K50,1,setup_hold,129.21,0.06,999,280,-20.707,-10.248,519,156.88,b5340f3fb3d6014c228d,0.95,2026-09-12T04:00:05
riscv32i,grt,5_1_grt,base-p0073-K50,1,post_grt_wns,0.71,,1,0,-11.046,-11.046,177,156.88,b5340f3fb3d6014c228d,0.95,2026-09-12T04:00:05
riscv32i,grt,5_1_grt,base-p0073-N100,1,setup_hold,21.72,0.06,150,107,-20.707,-10.248,519,48.77,1531c34c7c965dfbeb3b,0.79,2026-09-12T04:16:09
riscv32i,grt,5_1_grt,base-p0073-N100,1,post_grt_wns,0.68,,1,0,-11.046,-11.046,231,48.77,1531c34c7c965dfbeb3b,0.79,2026-09-12T04:16:09
riscv32i,grt,5_1_grt,base-p0073-N500,1,setup_hold,22.12,0.06,150,107,-20.707,-10.248,519,49.47,1531c34c7c965dfbeb3b,0.99,2026-09-12T04:29:57
riscv32i,grt,5_1_grt,base-p0073-N500,1,post_grt_wns,0.72,,1,0,-11.046,-11.046,231,49.47,1531c34c7c965dfbeb3b,0.99,2026-09-12T04:29:57
riscv32i,grt,5_1_grt,base-p0074,1,setup_hold,24.52,0.06,500,180,-24.764,0.231,767,51.96,d63ae26bc13dd7995364,0.80,2026-09-12T14:36:08
riscv32i,grt,5_1_grt,base-p0074,1,post_grt_wns,0.68,,1,0,-3.84,-3.84,91,51.96,d63ae26bc13dd7995364,0.80,2026-09-12T14:36:08
riscv32i,grt,5_1_grt,base-p0074,2,setup_hold,24.41,0.06,500,180,-24.764,0.231,767,52.06,d63ae26bc13dd7995364,0.92,2026-09-12T14:39:15
riscv32i,grt,5_1_grt,base-p0074,2,post_grt_wns,0.65,,1,0,-3.84,-3.84,91,52.06,d63ae26bc13dd7995364,0.92,2026-09-12T14:39:15
riscv32i,grt,5_1_grt,base-p0074,3,setup_hold,24.19,0.06,500,180,-24.764,0.231,767,51.69,d63ae26bc13dd7995364,0.86,2026-09-12T14:42:52
riscv32i,grt,5_1_grt,base-p0074,3,post_grt_wns,0.65,,1,0,-3.84,-3.84,91,51.69,d63ae26bc13dd7995364,0.86,2026-09-12T14:42:52
riscv32i,grt,5_1_grt,base-p0074v2,1,setup_hold,29.04,0.06,504,236,-26.641,-0.274,835,56.34,3752f290226a432fd18e,0.79,2026-09-12T18:35:43
riscv32i,grt,5_1_grt,base-p0074v2,1,post_grt_wns,0.7,,1,0,-0.795,-0.795,6,56.34,3752f290226a432fd18e,0.79,2026-09-12T18:35:43
riscv32i,grt,5_1_grt,base-p0075,1,setup_hold,317.89,0.06,1500,231,-24.058,-15.823,860,346.13,bb03ff2d840ce28fc387,0.96,2026-09-12T17:52:00
riscv32i,grt,5_1_grt,base-p0075,1,post_grt_wns,0.71,,1,0,-16.219,-16.219,344,346.13,bb03ff2d840ce28fc387,0.96,2026-09-12T17:52:00
riscv32i,grt,5_1_grt,base-p0076,1,setup_hold,24.12,0.06,500,180,-24.764,0.231,767,51.37,d63ae26bc13dd7995364,0.78,2026-09-12T18:12:34
riscv32i,grt,5_1_grt,base-p0076,1,post_grt_wns,0.65,,1,0,-3.84,-3.84,91,51.37,d63ae26bc13dd7995364,0.78,2026-09-12T18:12:34
riscv32i,grt,5_1_grt,base-p0077,1,setup_hold,342.68,0.06,1600,227,-24.058,-15.821,860,370.9,eb12b52081dfe60de36b,0.98,2026-09-13T18:10:08
riscv32i,grt,5_1_grt,base-p0077,1,post_grt_wns,0.71,,1,0,-15.787,-15.787,346,370.9,eb12b52081dfe60de36b,0.98,2026-09-13T18:10:08
riscv32i,grt,5_1_grt,base-prof,1,setup_hold,319.87,0.06,1500,231,-24.058,-15.823,860,347.90999999999997,bb03ff2d840ce28fc387,0.89,2026-09-10T23:51:41
riscv32i,grt,5_1_grt,base-prof,1,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,347.90999999999997,bb03ff2d840ce28fc387,0.89,2026-09-10T23:51:41
riscv32i,grt,5_1_grt,base-prof,2,setup_hold,323.31,0.06,1500,231,-24.058,-15.823,860,351.24,bb03ff2d840ce28fc387,0.94,2026-09-11T02:40:41
riscv32i,grt,5_1_grt,base-prof,2,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,351.24,bb03ff2d840ce28fc387,0.94,2026-09-11T02:40:41
riscv32i,grt,5_1_grt,base-prof,3,setup_hold,326.51,0.06,1500,231,-24.058,-15.823,860,354.37,bb03ff2d840ce28fc387,0.86,2026-09-11T02:49:51
riscv32i,grt,5_1_grt,base-prof,3,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,354.37,bb03ff2d840ce28fc387,0.86,2026-09-11T02:49:51
riscv32i,grt,5_1_grt,noclone-prof,1,setup_hold,392.9,0.06,2200,1630,-24.058,-21.238,860,420.5,554bf2ba35a99c9e628b,0.82,2026-09-11T04:09:06
riscv32i,grt,5_1_grt,noclone-prof,1,post_grt_wns,0.69,,1,0,-22.899,-22.899,379,420.5,554bf2ba35a99c9e628b,0.82,2026-09-11T04:09:06
riscv32i,grt,5_1_grt,noclone-prof,2,setup_hold,394.22,0.06,2200,1630,-24.058,-21.238,860,422.16,554bf2ba35a99c9e628b,0.78,2026-09-11T04:19:23
riscv32i,grt,5_1_grt,noclone-prof,2,post_grt_wns,0.74,,1,0,-22.899,-22.899,379,422.16,554bf2ba35a99c9e628b,0.78,2026-09-11T04:19:23
riscv32i,grt,5_1_grt,noclone-prof,3,setup_hold,393.14,0.06,2200,1630,-24.058,-21.238,860,420.9,554bf2ba35a99c9e628b,0.84,2026-09-11T04:29:25
riscv32i,grt,5_1_grt,noclone-prof,3,post_grt_wns,0.73,,1,0,-22.899,-22.899,379,420.9,554bf2ba35a99c9e628b,0.84,2026-09-11T04:29:25
riscv32i,grt,5_1_grt,nogasp-prof,1,setup_hold,237.71,0.06,1300,231,-24.058,-15.823,860,265.7,6ded03cec5b964462ffb,0.87,2026-09-11T03:43:57
riscv32i,grt,5_1_grt,nogasp-prof,1,post_grt_wns,0.74,,1,0,-16.219,-16.219,350,265.7,6ded03cec5b964462ffb,0.87,2026-09-11T03:43:57
riscv32i,grt,5_1_grt,nogasp-prof,2,setup_hold,238.11,0.06,1300,231,-24.058,-15.823,860,266.11,6ded03cec5b964462ffb,0.83,2026-09-11T03:51:24
riscv32i,grt,5_1_grt,nogasp-prof,2,post_grt_wns,0.74,,1,0,-16.219,-16.219,350,266.11,6ded03cec5b964462ffb,0.83,2026-09-11T03:51:24
riscv32i,grt,5_1_grt,nogasp-prof,3,setup_hold,237.52,0.06,1300,231,-24.058,-15.823,860,265.59,6ded03cec5b964462ffb,0.94,2026-09-11T03:58:50
riscv32i,grt,5_1_grt,nogasp-prof,3,post_grt_wns,0.72,,1,0,-16.219,-16.219,350,265.59,6ded03cec5b964462ffb,0.94,2026-09-11T03:58:50
riscv32i,grt,5_1_grt,nopostwns-prof,1,setup_hold,326.0,0.06,1500,231,-24.058,-15.823,860,353.51,8e96a18f50375116e594,0.92,2026-09-11T14:42:46
riscv32i,grt,5_1_grt,nopostwns-prof,2,setup_hold,325.7,0.06,1500,231,-24.058,-15.823,860,353.11,8e96a18f50375116e594,0.89,2026-09-11T14:51:54
riscv32i,grt,5_1_grt,nopostwns-prof,3,setup_hold,326.33,0.06,1500,231,-24.058,-15.823,860,353.67,8e96a18f50375116e594,0.91,2026-09-11T15:00:48
riscv32i,grt,5_1_grt,nounbuf-prof,1,setup_hold,323.31,0.06,1500,231,-24.058,-15.823,860,350.99,bb03ff2d840ce28fc387,0.89,2026-09-11T04:38:16
riscv32i,grt,5_1_grt,nounbuf-prof,1,post_grt_wns,0.73,,1,0,-16.219,-16.219,344,350.99,bb03ff2d840ce28fc387,0.89,2026-09-11T04:38:16
riscv32i,grt,5_1_grt,nounbuf-prof,2,setup_hold,325.16,0.06,1500,231,-24.058,-15.823,860,353.01,bb03ff2d840ce28fc387,0.93,2026-09-11T04:47:10
riscv32i,grt,5_1_grt,nounbuf-prof,2,post_grt_wns,0.74,,1,0,-16.219,-16.219,344,353.01,bb03ff2d840ce28fc387,0.93,2026-09-11T04:47:10
riscv32i,grt,5_1_grt,nounbuf-prof,3,setup_hold,325.67,0.06,1500,231,-24.058,-15.823,860,353.82,bb03ff2d840ce28fc387,0.88,2026-09-11T04:56:04
riscv32i,grt,5_1_grt,nounbuf-prof,3,post_grt_wns,0.74,,1,0,-16.219,-16.219,344,353.82,bb03ff2d840ce28fc387,0.88,2026-09-11T04:56:04
riscv32i,grt,5_1_grt,tns20-prof,1,setup_hold,309.4,0.06,1200,231,-24.058,-15.823,860,337.21,aecf5fb5919e88907f6c,0.97,2026-09-11T02:58:28
riscv32i,grt,5_1_grt,tns20-prof,1,post_grt_wns,0.73,,1,0,-16.219,-16.219,373,337.21,aecf5fb5919e88907f6c,0.97,2026-09-11T02:58:28
riscv32i,grt,5_1_grt,tns20-prof,2,setup_hold,309.83,0.06,1200,231,-24.058,-15.823,860,337.83,aecf5fb5919e88907f6c,0.79,2026-09-11T03:07:22
riscv32i,grt,5_1_grt,tns20-prof,2,post_grt_wns,0.72,,1,0,-16.219,-16.219,373,337.83,aecf5fb5919e88907f6c,0.79,2026-09-11T03:07:22
riscv32i,grt,5_1_grt,tns20-prof,3,setup_hold,310.5,0.06,1200,231,-24.058,-15.823,860,338.37,aecf5fb5919e88907f6c,0.99,2026-09-11T03:16:00
riscv32i,grt,5_1_grt,tns20-prof,3,post_grt_wns,0.74,,1,0,-16.219,-16.219,373,338.37,aecf5fb5919e88907f6c,0.99,2026-09-11T03:16:00
riscv32i,grt,5_1_grt,tns5-prof,1,setup_hold,196.81,0.06,652,231,-24.058,-15.821,860,224.19,2f1bd3a56023da2e5c1e,0.79,2026-09-11T03:23:00
riscv32i,grt,5_1_grt,tns5-prof,1,post_grt_wns,0.66,,1,0,-16.217,-16.217,366,224.19,2f1bd3a56023da2e5c1e,0.79,2026-09-11T03:23:00
riscv32i,grt,5_1_grt,tns5-prof,2,setup_hold,197.95,0.06,652,231,-24.058,-15.821,860,225.45,2f1bd3a56023da2e5c1e,0.96,2026-09-11T03:29:46
riscv32i,grt,5_1_grt,tns5-prof,2,post_grt_wns,0.72,,1,0,-16.217,-16.217,366,225.45,2f1bd3a56023da2e5c1e,0.96,2026-09-11T03:29:46
riscv32i,grt,5_1_grt,tns5-prof,3,setup_hold,197.05,0.06,652,231,-24.058,-15.821,860,224.61,2f1bd3a56023da2e5c1e,0.98,2026-09-11T03:36:31
riscv32i,grt,5_1_grt,tns5-prof,3,post_grt_wns,0.73,,1,0,-16.217,-16.217,366,224.61,2f1bd3a56023da2e5c1e,0.98,2026-09-11T03:36:31
riscv32i-mock-sram,full,2_1_floorplan,base-p00670068,1,floorplan_setup,13.96,,1200,794,-3144.014,-2898.902,1258,18.84,072bbf72b9fe090c7d55,0.88,2026-09-13T05:48:41
riscv32i-mock-sram,full,4_1_cts,base-p00670068,1,setup_hold,11.23,0.03,1106,626,-95.815,0.217,996,23.95,7446b2ab7629c2e9cbb6,0.88,2026-09-13T05:48:41
riscv32i-mock-sram,full,5_1_grt,base-p00670068,1,setup_hold,34.02,0.06,1031,456,-23.878,-0.688,884,63.75,bfdcefb52a83ea1da640,0.88,2026-09-13T05:48:41
riscv32i-mock-sram,full,5_1_grt,base-p00670068,1,post_grt_wns,0.62,,1,0,-6.125,-6.125,150,63.75,bfdcefb52a83ea1da640,0.88,2026-09-13T05:48:41
sky130hd/aes,full,4_1_cts,base-p00670068,1,setup_hold,6.98,0.01,506,462,-1.321,-0.049,125,15.52,c6ddf6ebda3e16aa2fb3,0.81,2026-09-12T20:27:48
sky130hd/aes,full,5_1_grt,base-p00670068,1,setup_hold,76.29,0.06,1729,1618,-0.851,-0.246,153,109.59,4ad5465c0596db038977,0.81,2026-09-12T20:27:48
sky130hd/aes,full,4_1_cts,base-p0069,1,setup_hold,6.98,0.01,506,462,-1.321,-0.049,125,15.66,c6ddf6ebda3e16aa2fb3,0.83,2026-09-13T03:08:13
sky130hd/aes,full,5_1_grt,base-p0069,1,setup_hold,76.61,0.06,1729,1618,-0.851,-0.246,153,109.57,4ad5465c0596db038977,0.83,2026-09-13T03:08:13
sky130hd/aes,full,4_1_cts,base-p0074,1,setup_hold,7.0,0.01,506,462,-1.321,-0.049,125,15.69,c6ddf6ebda3e16aa2fb3,0.95,2026-09-12T23:49:38
sky130hd/aes,full,5_1_grt,base-p0074,1,setup_hold,76.75,0.06,1729,1618,-0.851,-0.246,153,109.46000000000001,4ad5465c0596db038977,0.95,2026-09-12T23:49:38
sky130hd/aes,full,4_1_cts,base-p0077,1,setup_hold,6.91,0.01,502,485,-1.321,-0.049,125,15.62,47a19d506ff63775c8c0,0.91,2026-09-13T19:23:30
sky130hd/aes,full,5_1_grt,base-p0077,1,setup_hold,65.66,0.06,1509,1438,-0.536,-0.12,153,99.67,5a18a7d5178b8ba74530,0.91,2026-09-13T19:23:30
sky130hd/gcd,full,2_1_floorplan,base-p00670068,1,floorplan_setup,0.79,,245,220,-2.094,-1.154,83,1.29,cf588582d3b4a35c10e7,0.83,2026-09-12T20:09:38
sky130hd/gcd,full,4_1_cts,base-p00670068,1,setup_hold,2.16,0.0,658,540,-1.574,-1.377,69,5.91,eafb824faffd9316d454,0.83,2026-09-12T20:09:38
sky130hd/gcd,full,5_1_grt,base-p00670068,1,setup_hold,10.69,0.0,422,305,-1.565,-1.468,67,16.38,1ae37a0d44d0e1654db4,0.83,2026-09-12T20:09:38
sky130hd/gcd,full,2_1_floorplan,base-p0069,1,floorplan_setup,0.81,,245,220,-2.094,-1.154,83,1.31,cf588582d3b4a35c10e7,0.85,2026-09-13T02:50:35
sky130hd/gcd,full,4_1_cts,base-p0069,1,setup_hold,2.17,0.0,658,540,-1.574,-1.377,69,5.96,eafb824faffd9316d454,0.85,2026-09-13T02:50:35
sky130hd/gcd,full,5_1_grt,base-p0069,1,setup_hold,10.64,0.0,422,305,-1.565,-1.468,67,16.32,1ae37a0d44d0e1654db4,0.85,2026-09-13T02:50:35
sky130hd/gcd,full,2_1_floorplan,base-p0074,1,floorplan_setup,0.79,,245,220,-2.094,-1.154,83,1.29,cf588582d3b4a35c10e7,0.97,2026-09-12T23:31:40
sky130hd/gcd,full,4_1_cts,base-p0074,1,setup_hold,2.13,0.0,658,540,-1.574,-1.377,69,5.79,eafb824faffd9316d454,0.97,2026-09-12T23:31:40
sky130hd/gcd,full,5_1_grt,base-p0074,1,setup_hold,10.74,0.0,422,305,-1.565,-1.468,67,16.52,1ae37a0d44d0e1654db4,0.97,2026-09-12T23:31:40
sky130hd/gcd,full,2_1_floorplan,base-p0077,1,floorplan_setup,0.91,,262,196,-2.094,-1.154,83,1.41,ca7f1efd655e697310ef,0.92,2026-09-13T19:03:36
sky130hd/gcd,full,4_1_cts,base-p0077,1,setup_hold,2.69,0.0,799,535,-1.546,-1.329,69,6.49,8891d99b01b094e3c77a,0.92,2026-09-13T19:03:36
sky130hd/gcd,full,5_1_grt,base-p0077,1,setup_hold,11.12,0.0,370,240,-1.518,-1.391,67,15.78,165e381b54c54544194d,0.92,2026-09-13T19:03:36
